product_type,price,stock_levels,original_demand,demand_new,demand_increase,delay_risk_after,profit,profit_after,decision,scenario
skincare,29.16,8,850,892.5,42.5,0,23240.8473443822,23236.53868122042,Reorder Stock,High Demand
cosmetics,91.93,148,365,383.25,18.25,0,35653.2415189369,35649.54069033059,Reduce Cost,Cost Increase
haircare,37.56,9,690,724.5,34.5,1,23637.6207041559,23631.57595217149,Reorder Stock,High Demand
haircare,57.82,91,588,617.4,29.399999999999977,1,34010.6745505322,34001.04299588542,Reorder Stock,High Demand
haircare,16.03,3,806,846.3000000000001,40.30000000000007,0,13083.9983655792,13075.26353953712,Reorder Stock,High Demand
skincare,40.64,122,232,243.6,11.599999999999994,1,10199.3847087368,10188.67041761048,Change Supplier,High Delay
skincare,90.59,147,364,382.2,18.19999999999999,1,31074.4149258134,31071.01904649474,Change Supplier,High Delay
haircare,64.6,165,630,661.5,31.5,0,41800.5741290398,41796.00917264378,Reduce Cost,Cost Increase
haircare,44.48,151,494,518.7,24.700000000000045,1,20728.0634832618,20724.71150268798,Change Supplier,High Delay
skincare,75.08,30,669,702.45,33.450000000000045,0,45666.4463202808,45660.87857830888,Reorder Stock,High Demand
haircare,58.4,36,55,57.75,2.75,0,3341.8905623897,3333.06336442867,Reduce Cost,Cost Increase
haircare,39.29,52,159,166.95000000000002,7.950000000000017,1,6338.6475852496005,6334.33592007456,Change Supplier,High Delay
haircare,49.54,104,730,766.5,36.5,1,39332.5082900278,39327.07423973058,Reorder Stock,High Demand
haircare,11.59,120,47,49.35,2.3500000000000014,1,486.3694902014,476.73516332154,Change Supplier,High Delay
skincare,14.21,113,310,325.5,15.5,0,4514.3837658458,4505.38642853038,Reduce Cost,Cost Increase
haircare,89.5,82,724,760.2,36.200000000000045,1,70196.9267063321,70189.96556506531,Reorder Stock,High Demand
cosmetics,57.77,32,104,109.2,5.200000000000003,1,5366.675994239,5355.6479318629,Change Supplier,High Delay
cosmetics,29.92,141,437,458.85,21.850000000000023,1,12057.781852254298,12051.292770679727,Change Supplier,High Delay
skincare,80.98,96,241,253.05,12.050000000000011,1,17811.4646078711,17807.773965758213,Change Supplier,High Delay
skincare,63.49,146,927,973.35,46.35000000000002,1,62159.2306384858,62148.08442043438,Reorder Stock,High Demand
skincare,37.13,63,164,172.20000000000002,8.200000000000017,0,6284.7983918524,6278.708896837639,Reduce Cost,Cost Increase
cosmetics,82.46,161,620,651.0,31.0,1,51639.9134935865,51632.33073754515,Change Supplier,High Delay
haircare,35.47,197,237,248.85,11.849999999999994,1,7991.076453834999,7980.494857818499,Change Supplier,High Delay
skincare,31.08,5,35,36.75,1.75,1,894.3628267744,885.44324725184,Reorder Stock,High Demand
cosmetics,64.27,188,778,816.9000000000001,38.90000000000009,1,53377.4536869763,53372.04696987393,Change Supplier,High Delay
skincare,57.32,27,449,471.4500000000001,22.450000000000102,0,25724.3949046842,25714.243746352626,Reorder Stock,High Demand
skincare,59.98,180,239,250.95,11.949999999999989,0,13029.6515804946,13021.80940044406,Reduce Cost,Cost Increase
skincare,21.87,115,110,115.5,5.5,0,2483.8658474001,2480.2460900401097,Reduce Cost,Cost Increase
skincare,39.24,101,670,703.5,33.5,1,27928.0122572054,27924.58963922594,Reorder Stock,High Demand
cosmetics,92.76,149,150,157.5,7.5,1,13898.6501519456,13893.20843614016,Change Supplier,High Delay
cosmetics,26.76,11,704,739.2,35.200000000000045,1,18950.9092346973,18949.28210036703,Reorder Stock,High Demand
skincare,31.35,3,107,112.35,5.349999999999994,0,3580.8330886489,3576.6129897137903,Reorder Stock,High Demand
haircare,33.04,62,727,763.35,36.35000000000002,1,24085.0810011544,24078.65087796984,Reorder Stock,High Demand
haircare,36.6,150,873,916.65,43.64999999999998,1,30004.6477654991,29995.77405664901,Reorder Stock,High Demand
haircare,27.64,66,12,12.6,0.5999999999999996,0,211.3201191757,199.59502239327,Reduce Cost,Cost Increase
skincare,98.98,2,861,904.05,43.049999999999955,0,86028.9346809357,86021.92816872927,Reorder Stock,High Demand
cosmetics,62.38,50,953,1000.65,47.64999999999998,1,58540.41730968231,58531.40169995053,Reorder Stock,High Demand
haircare,51.67,43,226,237.3,11.300000000000011,1,11950.6790001636,11946.36159017996,Reorder Stock,High Demand
cosmetics,18.94,129,964,1012.2,48.200000000000045,1,19822.917569075,19813.809723682494,Reorder Stock,High Demand
cosmetics,92.58,143,670,703.5,33.5,1,66333.6886153136,66321.88242164496,Change Supplier,High Delay
skincare,60.97,180,352,369.6,17.600000000000023,0,22795.5043248114,22788.96191469254,Reduce Cost,Cost Increase
cosmetics,72.16,69,822,863.1,41.10000000000002,0,54980.3001886453,54975.97261030983,Reorder Stock,High Demand
cosmetics,45.27,149,715,750.75,35.75,1,31058.1537295334,31054.70009058674,Reorder Stock,High Demand
cosmetics,77.45,197,777,815.85,38.85000000000002,1,63635.354122837096,63625.29951012081,Change Supplier,High Delay
haircare,65.24,178,199,208.95,9.949999999999989,1,13132.5058281421,13128.71053535631,Change Supplier,High Delay
skincare,69.89,146,315,330.75,15.75,1,22255.75840013349,22246.61400294685,Change Supplier,High Delay
haircare,35.72,194,302,317.1,15.100000000000023,0,11684.6950152613,11675.38174818743,Reduce Cost,Cost Increase
skincare,75.43,75,703,738.15,35.14999999999998,0,53894.4460812823,53885.14888771054,Reorder Stock,High Demand
cosmetics,45.51,171,831,872.5500000000001,41.55000000000007,1,37484.3997500917,37480.54062130087,Reorder Stock,High Demand
cosmetics,36.69,105,958,1005.9,47.89999999999998,0,32514.0826451179,32504.41177242969,Reorder Stock,High Demand
haircare,40.92,95,463,486.15,23.149999999999977,0,17978.0104027282,17970.926967401017,Reorder Stock,High Demand
haircare,80.13,169,21,22.05,1.0500000000000007,1,1538.8527959354,1528.63869452894,Change Supplier,High Delay
haircare,88.2,44,158,165.9,7.900000000000006,1,14520.374219484998,14516.8419922335,Change Supplier,High Delay
skincare,48.68,84,922,968.1,46.10000000000002,1,46751.9872852532,46745.99926027852,Reorder Stock,High Demand
skincare,89.92,54,886,930.3,44.299999999999955,1,82098.0346469003,82091.23795419032,Reorder Stock,High Demand
skincare,31.32,116,831,872.5500000000001,41.55000000000007,0,25541.167435645897,25530.769485310488,Reorder Stock,High Demand
haircare,34.61,129,110,115.5,5.5,1,3823.9228406985,3813.7986210683503,Change Supplier,High Delay
haircare,69.64,135,492,516.6,24.600000000000023,1,31159.95225651429,31154.11470856573,Change Supplier,High Delay
haircare,73.11,48,33,34.65,1.6499999999999986,1,2244.1972473743,2240.4564809117296,Change Supplier,High Delay
haircare,26.91,25,928,974.4,46.39999999999998,1,25912.9461738637,25904.46497625007,Reorder Stock,High Demand
skincare,15.19,160,930,976.5,46.5,1,15335.6236802571,15330.03764998281,Reorder Stock,High Demand
haircare,45.59,134,137,143.85,6.849999999999994,0,6315.276223833,6305.9554229163,Reduce Cost,Cost Increase
haircare,65.97,124,590,619.5,29.5,1,38561.2918014493,38556.27277799423,Change Supplier,High Delay
haircare,52.52,9,780,819.0,39.0,0,36818.425925709504,36811.96756548045,Reorder Stock,High Demand
skincare,24.19,126,549,576.45,27.450000000000045,0,13069.3932756894,13066.85035765834,Reduce Cost,Cost Increase
cosmetics,47.34,88,869,912.45,43.450000000000045,1,38281.430028710005,38273.996966881,Reorder Stock,High Demand
skincare,60.27,44,69,72.45,3.450000000000003,1,4305.0364901914,4296.48666801054,Change Supplier,High Delay
cosmetics,53.14,8,67,70.35000000000001,3.3500000000000085,1,3637.1574768855,3634.89650407405,Reorder Stock,High Demand
skincare,57.29,74,924,970.2,46.200000000000045,1,49091.3201127478,49082.76383282258,Reorder Stock,High Demand
skincare,63.97,132,870,913.5,43.5,1,59528.9807332831,59518.25888791141,Reorder Stock,High Demand
haircare,21.49,50,63,66.15,3.1500000000000057,1,1421.0392168051,1415.25215758561,Change Supplier,High Delay
skincare,95.6,132,418,438.9,20.899999999999977,1,42429.1815239252,42419.75702221773,Change Supplier,High Delay
haircare,21.15,21,414,434.7000000000001,20.700000000000102,1,7942.032976532,7939.3615116852,Reorder Stock,High Demand
haircare,52.41,185,979,1027.95,48.950000000000045,0,50354.5629378084,50344.86000918924,Reorder Stock,High Demand
haircare,54.68,120,402,422.1,20.100000000000023,1,23511.1916245361,23503.48689588971,Change Supplier,High Delay
haircare,9.1,193,912,957.6,45.60000000000002,0,7566.452330353501,7555.21105788885,Reduce Cost,Cost Increase
cosmetics,46.3,47,677,710.85,33.85000000000002,0,31020.12424217589,31015.38627559349,Reorder Stock,High Demand
haircare,69.38,125,938,984.9,46.89999999999998,0,67532.6631125299,67523.8191344829,Reorder Stock,High Demand
haircare,13.93,72,579,607.95,28.950000000000045,0,7923.151651065899,7914.34559997249,Reorder Stock,High Demand
skincare,54.17,42,47,49.35,2.3500000000000014,1,2645.7532932008,2640.16348112088,Change Supplier,High Delay
haircare,14.79,99,311,326.55,15.550000000000011,1,4155.300677250199,4152.030436375219,Change Supplier,High Delay
cosmetics,66.97,189,697,731.85,34.85000000000002,0,43188.9930433809,43180.49030161899,Reduce Cost,Cost Increase
haircare,39.35,15,49,51.45,2.450000000000003,0,2006.6402020099,1998.57701011089,Reduce Cost,Cost Increase
skincare,43.7,84,813,853.6500000000001,40.65000000000009,0,34990.494291515,34985.1084938665,Reorder Stock,High Demand
skincare,84.93,120,805,845.25,40.25,0,69113.89603940191,69105.9220738421,Reorder Stock,High Demand
cosmetics,58.79,55,307,322.35,15.350000000000023,1,18544.3937214525,18538.88528229775,Reorder Stock,High Demand
skincare,72.3,45,318,333.90000000000003,15.900000000000034,1,23376.7706768118,23370.64561169298,Reorder Stock,High Demand
skincare,97.79,34,345,362.25,17.25,1,33108.006408603,33102.5292797633,Reorder Stock,High Demand
skincare,86.69,9,831,872.5500000000001,41.55000000000007,1,70622.6156826932,70613.84966536252,Reorder Stock,High Demand
haircare,38.36,121,425,446.25,21.25,1,15362.1448655335,15352.35139328685,Change Supplier,High Delay
skincare,15.84,36,589,618.45,29.450000000000045,1,8979.484325612999,8975.9651790743,Reorder Stock,High Demand
haircare,41.34,88,594,623.7,29.700000000000045,0,25994.9554554936,25984.16849394296,Reorder Stock,High Demand
cosmetics,11.14,14,185,194.25,9.25,1,1832.0691556264,1827.76464218904,Reorder Stock,High Demand
haircare,73.46,57,118,123.9,5.900000000000006,1,8655.472423855,8650.2200277405,Change Supplier,High Delay
cosmetics,81.29,158,270,283.5,13.5,0,22636.0762622615,22626.10807688765,Reduce Cost,Cost Increase
skincare,22.73,169,443,465.15,22.149999999999977,1,10262.7809078477,10252.32179283247,Change Supplier,High Delay
skincare,33.59,192,864,907.2,43.200000000000045,1,26116.8610706552,26106.48055442072,Change Supplier,High Delay
skincare,13.88,181,454,476.7000000000001,22.700000000000102,1,5739.5763323036,5730.585632333959,Change Supplier,High Delay
skincare,95.79,158,733,769.65,36.64999999999998,0,67810.8129271065,67804.43694511715,Reduce Cost,Cost Increase
haircare,63.35,199,21,22.05,1.0500000000000007,0,1365.1356149268,1355.82879001948,Reduce Cost,Cost Increase
skincare,78.92,84,509,534.45,25.450000000000045,1,37378.7352953587,37370.72607249457,Reorder Stock,High Demand
skincare,53.32,187,11,11.55,0.5500000000000007,1,526.455981116,522.1919918276,Change Supplier,High Delay
cosmetics,11.48,196,377,395.85,18.850000000000023,0,3907.2453212434,3905.40998476774,Reduce Cost,Cost Increase
haircare,78.91,197,73,76.65,3.6500000000000057,0,5819.0462187337,5807.59849630707,Reduce Cost,Cost Increase
haircare,49.17,171,211,221.55,10.550000000000011,0,9899.4963914425,9895.48180858675,Reduce Cost,Cost Increase
skincare,27.55,120,586,615.3000000000001,29.300000000000068,1,15586.4681187368,15583.30959731048,Reorder Stock,High Demand
haircare,7.93,171,480,504.0,24.0,1,3868.9603676972,3858.01738116692,Change Supplier,High Delay
skincare,27.58,25,384,403.2000000000001,19.200000000000102,1,10436.5858550177,10430.43802821947,Reorder Stock,High Demand
cosmetics,66.41,76,982,1031.1,49.09999999999991,1,62128.2473801675,62117.113939584255,Reorder Stock,High Demand
haircare,62.93,158,122,128.1,6.099999999999994,1,8029.559823997701,8025.298726497471,Change Supplier,High Delay
skincare,46.47,119,881,925.05,44.049999999999955,1,41420.8228973936,41417.30979813296,Reorder Stock,High Demand
cosmetics,24.48,138,844,886.2,42.200000000000045,0,21534.3732369311,21527.91098302421,Reorder Stock,High Demand
haircare,62.42,140,753,790.65,37.64999999999998,1,43535.4445863825,43528.81219052075,Reorder Stock,High Demand
cosmetics,33.08,106,707,742.35,35.35000000000002,1,23965.001426816,23961.6398207976,Reorder Stock,High Demand
haircare,76.92,43,21,22.05,1.0500000000000007,0,1705.2239764752,1699.57955562272,Reduce Cost,Cost Increase
skincare,31.19,95,38,39.9,1.8999999999999986,1,1250.6877505407,1246.47065729477,Change Supplier,High Delay
skincare,65.17,76,559,586.95,27.950000000000045,0,36832.355494006,36827.0719169066,Reorder Stock,High Demand
cosmetics,89.46,68,589,618.45,29.450000000000045,0,48519.2532634661,48513.20577881271,Reorder Stock,High Demand
skincare,88.69,91,236,247.8,11.800000000000011,1,22339.2642700582,22328.537162564025,Change Supplier,High Delay
haircare,21.14,76,427,448.35,21.350000000000023,1,9762.4781329935,9754.81304859285,Reorder Stock,High Demand
skincare,20.16,80,5,5.25,0.25,0,42.8733006663,36.42727013292999,Reduce Cost,Cost Increase
skincare,80.92,110,855,897.75,42.75,1,72199.67689745889,72189.13961350478,Reorder Stock,High Demand
cosmetics,51.04,128,878,921.9,43.89999999999998,0,45461.9780915227,45455.60436947497,Reorder Stock,High Demand
skincare,77.26,104,714,749.7,35.700000000000045,1,53094.7727301779,53090.41590139569,Reorder Stock,High Demand
haircare,67.46,123,781,820.0500000000001,39.05000000000007,1,55779.2768064121,55774.407782053306,Reorder Stock,High Demand
skincare,32.97,103,12,12.6,0.5999999999999996,0,377.9938906787,374.86113794657,Reduce Cost,Cost Increase
haircare,79.01,1,520,546.0,26.0,0,42197.9700601896,42193.67179720856,Reorder Stock,High Demand
haircare,71.23,71,640,672.0,32.0,1,42823.6047581877,42815.50719520648,Reorder Stock,High Demand
haircare,82.0,22,163,171.15,8.150000000000006,0,14419.9321394505,14413.09345089555,Reorder Stock,High Demand
haircare,12.08,43,29,30.450000000000003,1.4500000000000028,1,241.3764483112,233.39916094231995,Change Supplier,High Delay
haircare,29.59,164,216,226.8,10.800000000000011,0,5973.8881096395,5968.85643540345,Reduce Cost,Cost Increase
skincare,30.47,59,43,45.15,2.1499999999999986,0,1277.7517762608002,1266.70957158688,Reduce Cost,Cost Increase
skincare,33.48,147,306,321.3,15.300000000000011,1,9972.5969828606,9961.57638404666,Change Supplier,High Delay
cosmetics,22.84,62,480,504.0,24.0,1,10726.6662864971,10723.44047744681,Reorder Stock,High Demand
cosmetics,86.48,133,998,1047.9,49.90000000000009,1,93071.3265302028,93065.25350682308,Reorder Stock,High Demand
cosmetics,87.68,159,160,168.0,8.0,1,15078.5045975491,15072.22634000401,Change Supplier,High Delay
haircare,8.02,79,504,529.2,25.200000000000045,1,4319.2855943628,4312.31563119908,Reorder Stock,High Demand
haircare,62.38,59,112,117.6,5.599999999999994,1,7455.4194787154,7447.94652728694,Change Supplier,High Delay
skincare,21.45,152,523,549.15,26.149999999999977,0,11026.1203059712,11022.96305726832,Reduce Cost,Cost Increase
haircare,8.9,111,519,544.95,25.950000000000045,1,4471.722666893,4463.0573722823,Change Supplier,High Delay
skincare,70.68,94,225,236.25,11.25,1,17113.52902682,17111.981759602,Change Supplier,High Delay
skincare,23.87,110,540,567.0,27.0,0,12223.576743038,12218.767705641802,Reorder Stock,High Demand
cosmetics,14.47,70,743,780.15,37.14999999999998,1,10312.7809973427,10307.78934677697,Reorder Stock,High Demand
skincare,46.28,183,461,484.05,23.05000000000001,1,22352.2885505731,22344.17032093041,Change Supplier,High Delay
haircare,15.71,111,574,602.7,28.700000000000045,0,9178.562262280098,9175.35217060811,Reorder Stock,High Demand
haircare,44.38,69,886,930.3,44.299999999999955,0,41914.091672652,41910.9681416172,Reorder Stock,High Demand
cosmetics,86.62,103,475,498.75,23.75,1,38087.5859721168,38077.85817642848,Change Supplier,High Delay
skincare,31.88,7,481,505.05,24.05000000000001,0,15317.6526047067,15310.468158877373,Reorder Stock,High Demand
skincare,80.4,186,412,432.6,20.600000000000023,0,31756.5975360005,31753.647089500548,Reduce Cost,Cost Increase
skincare,42.5,12,183,192.15,9.150000000000006,1,7766.9812486051,7763.01028656561,Reorder Stock,High Demand
haircare,18.59,172,973,1021.65,48.64999999999998,0,17514.1191210333,17502.58642753663,Reorder Stock,High Demand
haircare,60.7,194,216,226.8,10.800000000000011,1,12924.4691166073,12916.70126286803,Change Supplier,High Delay
cosmetics,23.77,37,682,716.1,34.10000000000002,1,16321.1542834417,16313.736795385868,Reorder Stock,High Demand
skincare,74.08,51,146,153.3,7.300000000000011,0,10133.3168131754,10128.79378139294,Reduce Cost,Cost Increase
cosmetics,22.71,54,350,367.5,17.5,0,7433.2116819851,7428.43081628361,Reorder Stock,High Demand
haircare,71.92,72,476,499.8,23.80000000000001,1,35436.5738975268,35428.65719237948,Reorder Stock,High Demand
haircare,70.08,23,458,480.9,22.899999999999977,0,30773.358615966,30767.1953179626,Reorder Stock,High Demand
